id,inning,bowling_team,bowler,bowler's_wicket,bowler's_runs,valid_ball,over_bowled,economy,season
734015,2,Sunrisers Hyderabad,Daren Sammy,0,7,6,1,7.0,2014
734015,2,Sunrisers Hyderabad,Amit Mishra,0,38,24,4,9.5,2014
734015,2,Sunrisers Hyderabad,Bhuvneshwar Kumar,0,37,22,3.4,10.88,2014
734017,1,Rajasthan Royals,Ankit Sharma,2,23,24,4,5.75,2014
734017,1,Rajasthan Royals,Dhawal Kulkarni,0,27,24,4,6.75,2014
734017,1,Rajasthan Royals,Kevon Cooper,0,27,18,3,9.0,2014
734017,1,Rajasthan Royals,Rajat Bhatia,0,39,24,4,9.75,2014
734017,1,Rajasthan Royals,James Faulkner,0,47,24,4,11.75,2014
734017,1,Rajasthan Royals,Stuart Binny,0,12,6,1,12.0,2014
734017,2,Mumbai Indians,Harbhajan Singh,2,13,24,4,3.25,2014
734017,2,Mumbai Indians,Shreyas Gopal,2,25,24,4,6.25,2014
734017,2,Mumbai Indians,Pragyan Ojha,2,30,24,4,7.5,2014
734017,2,Mumbai Indians,Krishmar Santokie,2,50,24,4,12.5,2014
734017,2,Mumbai Indians,Jasprit Bumrah,0,23,18,3,7.67,2014
734017,2,Mumbai Indians,Kieron Pollard,0,11,6,1,11.0,2014
734019,1,Punjab Kings,Sandeep Sharma,3,35,24,4,8.75,2014
734019,1,Punjab Kings,Beuran Hendricks,3,36,24,4,9.0,2014
734019,1,Punjab Kings,Axar Patel,1,18,24,4,4.5,2014
734019,1,Punjab Kings,Shivam Sharma,0,32,24,4,8.0,2014
734019,1,Punjab Kings,Rishi Dhawan,0,42,24,4,10.5,2014
734019,2,Delhi Capitals,Imran Tahir,3,22,24,4,5.5,2014
734019,2,Delhi Capitals,JP Duminy,2,27,24,4,6.75,2014
734019,2,Delhi Capitals,Mohammed Shami,1,39,24,4,9.75,2014
734019,2,Delhi Capitals,Jaydev Unadkat,0,31,24,4,7.75,2014
734019,2,Delhi Capitals,Wayne Parnell,0,42,22,3.4,12.35,2014
734021,1,Sunrisers Hyderabad,Bhuvneshwar Kumar,2,27,24,4,6.75,2014
734021,1,Sunrisers Hyderabad,Parvez Rasool,1,26,24,4,6.5,2014
734021,1,Sunrisers Hyderabad,Karn Sharma,1,27,18,3,9.0,2014
734021,1,Sunrisers Hyderabad,Irfan Pathan,1,28,18,3,9.33,2014
734021,1,Sunrisers Hyderabad,Dale Steyn,0,23,24,4,5.75,2014
734021,1,Sunrisers Hyderabad,Venugopal Rao,0,7,6,1,7.0,2014
734021,1,Sunrisers Hyderabad,Daren Sammy,0,19,6,1,19.0,2014
734021,2,Royal Challengers Bangalore,Varun Aaron,2,36,24,4,9.0,2014
734021,2,Royal Challengers Bangalore,Muttiah Muralitharan,0,26,24,4,6.5,2014
734021,2,Royal Challengers Bangalore,Yuvraj Singh,0,10,10,1.4,7.14,2014
734021,2,Royal Challengers Bangalore,Yuzvendra Chahal,0,32,24,4,8.0,2014
734021,2,Royal Challengers Bangalore,Mitchell Starc,0,31,22,3.4,9.12,2014
734021,2,Royal Challengers Bangalore,Abu Nechim,0,22,14,2.2,10.0,2014
734023,1,Kolkata Knight Riders,Sunil Narine,1,24,24,4,6.0,2014
734023,1,Kolkata Knight Riders,Pat Cummins,1,29,24,4,7.25,2014
734023,1,Kolkata Knight Riders,Piyush Chawla,1,42,24,4,10.5,2014
734023,1,Kolkata Knight Riders,Umesh Yadav,0,29,24,4,7.25,2014
734023,1,Kolkata Knight Riders,Shakib Al Hasan,0,30,24,4,7.5,2014
734023,2,Chennai Super Kings,Ravindra Jadeja,1,23,18,3,7.67,2014
734023,2,Chennai Super Kings,Ishwar Pandey,1,31,24,4,7.75,2014
734023,2,Chennai Super Kings,Ravichandran Ashwin,0,24,24,4,6.0,2014
734023,2,Chennai Super Kings,Suresh Raina,0,9,6,1,9.0,2014
734023,2,Chennai Super Kings,Mohit Sharma,0,28,18,3,9.33,2014
734023,2,Chennai Super Kings,Benjamin Hilfenhaus,0,38,18,3,12.67,2014
734025,1,Mumbai Indians,Jasprit Bumrah,2,31,24,4,7.75,2014
734025,1,Mumbai Indians,Shreyas Gopal,2,32,24,4,8.0,2014
734025,1,Mumbai Indians,Praveen Kumar,1,20,24,4,5.0,2014
734025,1,Mumbai Indians,Krishmar Santokie,1,40,24,4,10.0,2014
734025,1,Mumbai Indians,Pragyan Ojha,0,28,24,4,7.0,2014
734025,2,Punjab Kings,Axar Patel,1,27,24,4,6.75,2014
734025,2,Punjab Kings,Rishi Dhawan,1,30,24,4,7.5,2014
734025,2,Punjab Kings,Beuran Hendricks,1,33,24,4,8.25,2014
734025,2,Punjab Kings,Shivam Sharma,0,32,24,4,8.0,2014
734025,2,Punjab Kings,Sandeep Sharma,0,37,18,3,12.33,2014
734027,1,Royal Challengers Bangalore,Mitchell Starc,1,32,24,4,8.0,2014
734027,1,Royal Challengers Bangalore,Abu Nechim,1,33,24,4,8.25,2014
734027,1,Royal Challengers Bangalore,Ashoke Dinda,1,38,24,4,9.5,2014
734027,1,Royal Challengers Bangalore,Muttiah Muralitharan,0,19,12,2,9.5,2014
734027,1,Royal Challengers Bangalore,Yuvraj Singh,0,21,12,2,10.5,2014
734027,1,Royal Challengers Bangalore,Yuzvendra Chahal,0,50,24,4,12.5,2014
734027,2,Kolkata Knight Riders,Sunil Narine,4,20,24,4,5.0,2014
734027,2,Kolkata Knight Riders,Umesh Yadav,1,45,24,4,11.25,2014
734027,2,Kolkata Knight Riders,Morne Morkel,0,21,24,4,5.25,2014
734027,2,Kolkata Knight Riders,Shakib Al Hasan,0,27,24,4,6.75,2014
734027,2,Kolkata Knight Riders,Vinay Kumar,0,44,24,4,11.0,2014
734029,1,Sunrisers Hyderabad,Karn Sharma,2,19,24,4,4.75,2014
734029,1,Sunrisers Hyderabad,Parvez Rasool,0,35,24,4,8.75,2014
734029,1,Sunrisers Hyderabad,Bhuvneshwar Kumar,0,36,24,4,9.0,2014
734029,1,Sunrisers Hyderabad,Dale Steyn,0,43,24,4,10.75,2014
734029,1,Sunrisers Hyderabad,Daren Sammy,0,11,6,1,11.0,2014
734029,1,Sunrisers Hyderabad,Irfan Pathan,0,34,18,3,11.33,2014
734029,2,Chennai Super Kings,Suresh Raina,1,17,12,2,8.5,2014
734029,2,Chennai Super Kings,John Hastings,1,29,18,3,9.67,2014
734029,2,Chennai Super Kings,Ravindra Jadeja,1,42,22,3.4,12.35,2014
734029,2,Chennai Super Kings,Ravichandran Ashwin,0,29,24,4,7.25,2014
734029,2,Chennai Super Kings,Pawan Negi,0,38,24,4,9.5,2014
734029,2,Chennai Super Kings,Mohit Sharma,0,33,18,3,11.0,2014
734031,1,Delhi Capitals,Imran Tahir,3,37,24,4,9.25,2014
734031,1,Delhi Capitals,Jaydev Unadkat,2,24,12,2,12.0,2014
734031,1,Delhi Capitals,Shahbaz Nadeem,1,28,24,4,7.0,2014
734031,1,Delhi Capitals,Wayne Parnell,1,26,21,3.3,7.88,2014
734031,1,Delhi Capitals,JP Duminy,0,31,24,4,7.75,2014
734031,1,Delhi Capitals,Siddarth Kaul,0,21,12,2,10.5,2014
734031,2,Mumbai Indians,Marchant de Lange,2,32,24,4,8.0,2014
734031,2,Mumbai Indians,Shreyas Gopal,1,20,18,3,6.67,2014
734031,2,Mumbai Indians,Harbhajan Singh,1,30,24,4,7.5,2014
734031,2,Mumbai Indians,Kieron Pollard,0,4,6,1,4.0,2014
734031,2,Mumbai Indians,Pragyan Ojha,0,33,24,4,8.25,2014
734031,2,Mumbai Indians,Jasprit Bumrah,0,36,24,4,9.0,2014
734033,1,Rajasthan Royals,Rahul Tewatia,1,24,24,4,6.0,2014
734033,1,Rajasthan Royals,Vikramjeet Malik,1,29,18,3,9.67,2014
734033,1,Rajasthan Royals,James Faulkner,1,39,18,3,13.0,2014
734033,1,Rajasthan Royals,Kevon Cooper,0,25,24,4,6.25,2014
734033,1,Rajasthan Royals,Shane Watson,0,16,12,2,8.0,2014
734033,1,Rajasthan Royals,Pravin Tambe,0,36,24,4,9.0,2014
734033,2,Punjab Kings,Axar Patel,3,24,24,4,6.0,2014
734033,2,Punjab Kings,Karanveer Singh,2,16,24,4,4.0,2014
734033,2,Punjab Kings,Rishi Dhawan,2,25,24,4,6.25,2014
734033,2,Punjab Kings,Lakshmipathy Balaji,1,37,24,4,9.25,2014
734033,2,Punjab Kings,Beuran Hendricks,0,57,24,4,14.25,2014
734035,1,Chennai Super Kings,Ashish Nehra,3,33,24,4,8.25,2014
734035,1,Chennai Super Kings,Mohit Sharma,1,16,18,3,5.33,2014
734035,1,Chennai Super Kings,Ravindra Jadeja,1,14,12,2,7.0,2014
734035,1,Chennai Super Kings,Ravichandran Ashwin,1,33,24,4,8.25,2014
734035,1,Chennai Super Kings,Suresh Raina,0,27,24,4,6.75,2014
734035,1,Chennai Super Kings,Samuel Badree,0,29,18,3,9.67,2014
734035,2,Royal Challengers Bangalore,Yuvraj Singh,1,30,24,4,7.5,2014
734035,2,Royal Challengers Bangalore,Ravi Rampaul,1,21,12,2,10.5,2014
734035,2,Royal Challengers Bangalore,Yuzvendra Chahal,0,24,24,4,6.0,2014
734035,2,Royal Challengers Bangalore,Sachin Rana,0,7,6,1,7.0,2014
734035,2,Royal Challengers Bangalore,Mitchell Starc,0,33,18,3,11.0,2014
734035,2,Royal Challengers Bangalore,Shadab Jakati,0,41,22,3.4,12.06,2014
734037,1,Kolkata Knight Riders,Shakib Al Hasan,1,25,24,4,6.25,2014
734037,1,Kolkata Knight Riders,Ryan ten Doeschate,1,7,6,1,7.0,2014
734037,1,Kolkata Knight Riders,Morne Morkel,1,32,24,4,8.0,2014
734037,1,Kolkata Knight Riders,Vinay Kumar,1,32,24,4,8.0,2014
734037,1,Kolkata Knight Riders,Sunil Narine,0,19,24,4,4.75,2014
734037,1,Kolkata Knight Riders,Umesh Yadav,0,32,18,3,10.67,2014
734037,2,Sunrisers Hyderabad,Karn Sharma,4,38,24,4,9.5,2014
734037,2,Sunrisers Hyderabad,Jason Holder,1,35,18,3,11.67,2014
734037,2,Sunrisers Hyderabad,Bhuvneshwar Kumar,0,22,14,2.2,10.0,2014
734037,2,Sunrisers Hyderabad,Dale Steyn,0,43,24,4,10.75,2014
734037,2,Sunrisers Hyderabad,Parvez Rasool,0,22,6,1,22.0,2014
734039,1,Punjab Kings,Parvinder Awana,2,15,18,3,5.0,2014
734039,1,Punjab Kings,Karanveer Singh,2,22,24,4,5.5,2014
734039,1,Punjab Kings,Axar Patel,2,28,24,4,7.0,2014
734039,1,Punjab Kings,Mitchell Johnson,2,27,19,3.1,8.71,2014
734039,1,Punjab Kings,Rishi Dhawan,1,22,24,4,5.5,2014
734039,2,Delhi Capitals,Jaydev Unadkat,1,3,12,2,1.5,2014
734039,2,Delhi Capitals,Mohammed Shami,1,26,18,3,8.67,2014
734039,2,Delhi Capitals,Imran Tahir,1,32,23,3.5,9.14,2014
734039,2,Delhi Capitals,JP Duminy,0,15,12,2,7.5,2014
734039,2,Delhi Capitals,Shahbaz Nadeem,0,24,12,2,12.0,2014
734039,2,Delhi Capitals,James Neesham,0,14,6,1,14.0,2014
734041,1,Mumbai Indians,Jasprit Bumrah,1,30,24,4,7.5,2014
734041,1,Mumbai Indians,Harbhajan Singh,1,43,24,4,10.75,2014
734041,1,Mumbai Indians,Kieron Pollard,1,33,18,3,11.0,2014
734041,1,Mumbai Indians,Shreyas Gopal,1,36,18,3,12.0,2014
734041,1,Mumbai Indians,Corey Anderson,0,14,12,2,7.0,2014
734041,1,Mumbai Indians,Pragyan Ojha,0,31,24,4,7.75,2014
734041,2,Rajasthan Royals,Kevon Cooper,2,38,24,4,9.5,2014
734041,2,Rajasthan Royals,Dhawal Kulkarni,2,42,18,3,14.0,2014
734041,2,Rajasthan Royals,Pravin Tambe,0,25,12,2,12.5,2014
734041,2,Rajasthan Royals,James Faulkner,0,54,22,3.4,15.88,2014
734041,2,Rajasthan Royals,Shane Watson,0,33,12,2,16.5,2014
734043,1,Punjab Kings,Karanveer Singh,3,40,24,4,10.0,2014
734043,1,Punjab Kings,Axar Patel,2,11,24,4,2.75,2014
734043,1,Punjab Kings,Mitchell Johnson,2,31,24,4,7.75,2014
734043,1,Punjab Kings,Parvinder Awana,0,33,24,4,8.25,2014
734043,1,Punjab Kings,Rishi Dhawan,0,44,24,4,11.0,2014
734043,2,Kolkata Knight Riders,Umesh Yadav,3,13,24,4,3.25,2014
734043,2,Kolkata Knight Riders,Morne Morkel,2,23,24,4,5.75,2014
734043,2,Kolkata Knight Riders,Piyush Chawla,1,23,24,4,5.75,2014
734043,2,Kolkata Knight Riders,Shakib Al Hasan,1,43,24,4,10.75,2014
734043,2,Kolkata Knight Riders,Sunil Narine,0,30,24,4,7.5,2014
734045,1,Chennai Super Kings,Mohit Sharma,3,42,24,4,10.5,2014
734045,1,Chennai Super Kings,Ravindra Jadeja,2,31,24,4,7.75,2014
734045,1,Chennai Super Kings,Ashish Nehra,2,34,24,4,8.5,2014
734045,1,Chennai Super Kings,Ravichandran Ashwin,1,26,24,4,6.5,2014
734045,1,Chennai Super Kings,Ishwar Pandey,0,25,18,3,8.33,2014
734045,1,Chennai Super Kings,Suresh Raina,0,13,6,1,13.0,2014
734045,2,Mumbai Indians,Harbhajan Singh,2,27,24,4,6.75,2014
734045,2,Mumbai Indians,Pragyan Ojha,1,34,18,3,11.33,2014
734045,2,Mumbai Indians,Praveen Kumar,0,27,24,4,6.75,2014
734045,2,Mumbai Indians,Kieron Pollard,0,10,6,1,10.0,2014
734045,2,Mumbai Indians,Corey Anderson,0,35,18,3,11.67,2014
734045,2,Mumbai Indians,Jasprit Bumrah,0,40,22,3.4,11.76,2014
734047,1,Chennai Super Kings,Ashish Nehra,2,51,24,4,12.75,2014
734047,1,Chennai Super Kings,Ishwar Pandey,1,35,24,4,8.75,2014
734047,1,Chennai Super Kings,Ravichandran Ashwin,1,44,24,4,11.0,2014
734047,1,Chennai Super Kings,Mohit Sharma,1,46,24,4,11.5,2014
734047,1,Chennai Super Kings,Ravindra Jadeja,0,48,24,4,12.0,2014
734047,2,Punjab Kings,Parvinder Awana,2,59,24,4,14.75,2014
734047,2,Punjab Kings,Axar Patel,1,23,24,4,5.75,2014
734047,2,Punjab Kings,Sandeep Sharma,1,32,18,3,10.67,2014
734047,2,Punjab Kings,Mitchell Johnson,1,44,24,4,11.0,2014
734047,2,Punjab Kings,Glenn Maxwell,0,4,6,1,4.0,2014
734047,2,Punjab Kings,Karanveer Singh,0,32,24,4,8.0,2014
734049,1,Kolkata Knight Riders,Piyush Chawla,2,44,24,4,11.0,2014
734049,1,Kolkata Knight Riders,Umesh Yadav,1,39,24,4,9.75,2014
734049,1,Kolkata Knight Riders,Sunil Narine,1,46,24,4,11.5,2014
734049,1,Kolkata Knight Riders,Shakib Al Hasan,0,26,24,4,6.5,2014
734049,1,Kolkata Knight Riders,Morne Morkel,0,40,24,4,10.0,2014
734049,2,Punjab Kings,Karanveer Singh,4,54,24,4,13.5,2014
734049,2,Punjab Kings,Mitchell Johnson,2,41,24,4,10.25,2014
734049,2,Punjab Kings,Axar Patel,0,21,24,4,5.25,2014
734049,2,Punjab Kings,Lakshmipathy Balaji,0,41,24,4,10.25,2014
734049,2,Punjab Kings,Parvinder Awana,0,43,21,3.3,13.03,2014
829705,1,Kolkata Knight Riders,Morne Morkel,2,18,24,4,4.5,2015
829705,1,Kolkata Knight Riders,Shakib Al Hasan,1,48,24,4,12.0,2015
829705,1,Kolkata Knight Riders,Sunil Narine,0,28,24,4,7.0,2015
829705,1,Kolkata Knight Riders,Andre Russell,0,21,18,3,7.0,2015
829705,1,Kolkata Knight Riders,Piyush Chawla,0,16,12,2,8.0,2015
829705,1,Kolkata Knight Riders,Umesh Yadav,0,36,18,3,12.0,2015
829705,2,Mumbai Indians,Harbhajan Singh,1,38,24,4,9.5,2015
829705,2,Mumbai Indians,Corey Anderson,1,21,12,2,10.5,2015
829705,2,Mumbai Indians,Jasprit Bumrah,1,38,18,3,12.67,2015
829705,2,Mumbai Indians,Vinay Kumar,0,21,21,3.3,6.36,2015
829705,2,Mumbai Indians,Lasith Malinga,0,27,24,4,6.75,2015
829705,2,Mumbai Indians,Pragyan Ojha,0,23,12,2,11.5,2015
829707,1,Delhi Capitals,Nathan Coulter-Nile,3,30,24,4,7.5,2015
829707,1,Delhi Capitals,Amit Mishra,1,21,24,4,5.25,2015
829707,1,Delhi Capitals,Domnic Joseph,1,18,18,3,6.0,2015
829707,1,Delhi Capitals,Imran Tahir,1,27,24,4,6.75,2015
829707,1,Delhi Capitals,JP Duminy,1,15,12,2,7.5,2015
829707,1,Delhi Capitals,Albie Morkel,0,28,18,3,9.33,2015
829707,2,Chennai Super Kings,Ashish Nehra,3,25,24,4,6.25,2015
829707,2,Chennai Super Kings,Dwayne Bravo,2,36,24,4,9.0,2015
829707,2,Chennai Super Kings,Ravichandran Ashwin,1,25,24,4,6.25,2015
829707,2,Chennai Super Kings,Ishwar Pandey,1,30,24,4,7.5,2015
829707,2,Chennai Super Kings,Mohit Sharma,1,33,24,4,8.25,2015
829709,1,Punjab Kings,Anureet Singh,3,23,24,4,5.75,2015
829709,1,Punjab Kings,Mitchell Johnson,2,34,24,4,8.5,2015
829709,1,Punjab Kings,Sandeep Sharma,1,19,24,4,4.75,2015
829709,1,Punjab Kings,Axar Patel,1,34,24,4,8.5,2015
829709,1,Punjab Kings,Karanveer Singh,0,43,24,4,10.75,2015
829709,2,Rajasthan Royals,James Faulkner,3,26,24,4,6.5,2015
829709,2,Rajasthan Royals,Tim Southee,2,36,24,4,9.0,2015
829709,2,Rajasthan Royals,Dhawal Kulkarni,1,21,18,3,7.0,2015
829709,2,Rajasthan Royals,Pravin Tambe,0,15,18,3,5.0,2015
829709,2,Rajasthan Royals,Chris Morris,0,21,24,4,5.25,2015
829709,2,Rajasthan Royals,Stuart Binny,0,15,12,2,7.5,2015
829711,1,Sunrisers Hyderabad,Trent Boult,1,34,24,4,8.5,2015
829711,1,Sunrisers Hyderabad,Ravi Bopara,0,29,24,4,7.25,2015
829711,1,Sunrisers Hyderabad,Bhuvneshwar Kumar,0,31,24,4,7.75,2015
829711,1,Sunrisers Hyderabad,Parvez Rasool,0,11,6,1,11.0,2015
829711,1,Sunrisers Hyderabad,Karn Sharma,0,51,24,4,12.75,2015
829711,1,Sunrisers Hyderabad,Ishant Sharma,0,46,18,3,15.33,2015
829711,2,Chennai Super Kings,Dwayne Bravo,2,25,24,4,6.25,2015
829711,2,Chennai Super Kings,Mohit Sharma,2,36,24,4,9.0,2015
829711,2,Chennai Super Kings,Ravichandran Ashwin,1,22,24,4,5.5,2015
829711,2,Chennai Super Kings,Ishwar Pandey,1,26,18,3,8.67,2015
829711,2,Chennai Super Kings,Ashish Nehra,0,31,24,4,7.75,2015
829711,2,Chennai Super Kings,Ravindra Jadeja,0,17,6,1,17.0,2015
829713,1,Royal Challengers Bangalore,Abu Nechim,1,28,24,4,7.0,2015
829713,1,Royal Challengers Bangalore,Yuzvendra Chahal,1,28,24,4,7.0,2015
829713,1,Royal Challengers Bangalore,Harshal Patel,1,37,24,4,9.25,2015
829713,1,Royal Challengers Bangalore,Varun Aaron,1,38,24,4,9.5,2015
829713,1,Royal Challengers Bangalore,Daren Sammy,0,7,6,1,7.0,2015
829713,1,Royal Challengers Bangalore,Sean Abbott,0,36,18,3,12.0,2015
829713,2,Kolkata Knight Riders,Yusuf Pathan,2,40,24,4,10.0,2015
829713,2,Kolkata Knight Riders,Shakib Al Hasan,1,17,12,2,8.5,2015
829713,2,Kolkata Knight Riders,Morne Morkel,1,35,24,4,8.75,2015
829713,2,Kolkata Knight Riders,KC Cariappa,1,28,12,2,14.0,2015
829713,2,Kolkata Knight Riders,Sunil Narine,0,26,24,4,6.5,2015
829713,2,Kolkata Knight Riders,Andre Russell,0,16,12,2,8.0,2015
829713,2,Kolkata Knight Riders,Piyush Chawla,0,10,6,1,10.0,2015
829715,1,Rajasthan Royals,Chris Morris,2,35,24,4,8.75,2015
829715,1,Rajasthan Royals,Pravin Tambe,1,18,18,3,6.0,2015
829715,1,Rajasthan Royals,Deepak Hooda,0,20,24,4,5.0,2015
829715,1,Rajasthan Royals,Tim Southee,0,36,24,4,9.0,2015
829715,1,Rajasthan Royals,James Faulkner,0,55,24,4,13.75,2015
829715,1,Rajasthan Royals,Dhawal Kulkarni,0,18,6,1,18.0,2015
829715,2,Delhi Capitals,Imran Tahir,4,28,24,4,7.0,2015
829715,2,Delhi Capitals,Amit Mishra,2,32,24,4,8.0,2015
829715,2,Delhi Capitals,Angelo Mathews,1,42,24,4,10.5,2015
829715,2,Delhi Capitals,Jaydev Unadkat,0,30,18,3,10.0,2015
829715,2,Delhi Capitals,Nathan Coulter-Nile,0,42,24,4,10.5,2015
829715,2,Delhi Capitals,Yuvraj Singh,0,11,6,1,11.0,2015
829717,1,Mumbai Indians,Harbhajan Singh,2,20,24,4,5.0,2015
829717,1,Mumbai Indians,Lasith Malinga,2,34,24,4,8.5,2015
829717,1,Mumbai Indians,Jagadeesha Suchith,1,41,24,4,10.25,2015
829717,1,Mumbai Indians,Pawan Suyal,0,22,18,3,7.33,2015
829717,1,Mumbai Indians,Kieron Pollard,0,11,6,1,11.0,2015
829717,1,Mumbai Indians,Vinay Kumar,0,46,24,4,11.5,2015
829717,2,Punjab Kings,Mitchell Johnson,2,23,24,4,5.75,2015
829717,2,Punjab Kings,Axar Patel,2,30,24,4,7.5,2015
829717,2,Punjab Kings,Anureet Singh,2,41,24,4,10.25,2015
829717,2,Punjab Kings,Sandeep Sharma,1,12,24,4,3.0,2015
829717,2,Punjab Kings,Rishi Dhawan,0,50,24,4,12.5,2015
829719,1,Sunrisers Hyderabad,Trent Boult,3,36,24,4,9.0,2015
829719,1,Sunrisers Hyderabad,Bhuvneshwar Kumar,2,30,23,3.5,8.57,2015
829719,1,Sunrisers Hyderabad,Ravi Bopara,2,31,18,3,10.33,2015
829719,1,Sunrisers Hyderabad,Karn Sharma,1,20,24,4,5.0,2015
829719,1,Sunrisers Hyderabad,Praveen Kumar,1,34,24,4,8.5,2015
829719,1,Sunrisers Hyderabad,Ashish Reddy,1,11,6,1,11.0,2015
829719,2,Royal Challengers Bangalore,Yuzvendra Chahal,2,28,24,4,7.0,2015
829719,2,Royal Challengers Bangalore,Daren Sammy,0,18,12,2,9.0,2015
829719,2,Royal Challengers Bangalore,Abu Nechim,0,41,24,4,10.25,2015
829719,2,Royal Challengers Bangalore,Sean Abbott,0,21,12,2,10.5,2015
829719,2,Royal Challengers Bangalore,Varun Aaron,0,36,20,3.2,11.25,2015
829719,2,Royal Challengers Bangalore,Harshal Patel,0,23,12,2,11.5,2015
829721,1,Rajasthan Royals,Stuart Binny,1,8,12,2,4.0,2015
829721,1,Rajasthan Royals,Dhawal Kulkarni,1,15,18,3,5.0,2015
829721,1,Rajasthan Royals,Pravin Tambe,1,25,18,3,8.33,2015
829721,1,Rajasthan Royals,Chris Morris,1,34,24,4,8.5,2015
829721,1,Rajasthan Royals,Tim Southee,1,46,24,4,11.5,2015
829721,1,Rajasthan Royals,Deepak Hooda,0,3,6,1,3.0,2015
829721,1,Rajasthan Royals,James Faulkner,0,29,18,3,9.67,2015
829721,2,Mumbai Indians,Vinay Kumar,1,13,18,3,4.33,2015
829721,2,Mumbai Indians,Lasith Malinga,1,41,24,4,10.25,2015
829721,2,Mumbai Indians,Shreyas Gopal,1,23,13,2.1,10.95,2015
829721,2,Mumbai Indians,Corey Anderson,0,12,12,2,6.0,2015
829721,2,Mumbai Indians,Jagadeesha Suchith,0,31,24,4,7.75,2015
829721,2,Mumbai Indians,Pawan Suyal,0,45,24,4,11.25,2015
829723,1,Kolkata Knight Riders,Brad Hogg,4,29,24,4,7.25,2015
829723,1,Kolkata Knight Riders,Andre Russell,2,20,24,4,5.0,2015
829723,1,Kolkata Knight Riders,Piyush Chawla,1,21,24,4,5.25,2015
829723,1,Kolkata Knight Riders,Umesh Yadav,1,16,12,2,8.0,2015
829723,1,Kolkata Knight Riders,Pat Cummins,1,54,24,4,13.5,2015
829723,1,Kolkata Knight Riders,Yusuf Pathan,0,11,12,2,5.5,2015
829723,2,Chennai Super Kings,Mohit Sharma,1,22,24,4,5.5,2015
829723,2,Chennai Super Kings,Pawan Negi,1,23,24,4,5.75,2015
829723,2,Chennai Super Kings,Ronit More,1,31,23,3.5,8.86,2015
829723,2,Chennai Super Kings,Ashish Nehra,0,36,24,4,9.0,2015
829723,2,Chennai Super Kings,Ravindra Jadeja,0,25,12,2,12.5,2015
829723,2,Chennai Super Kings,Dwayne Bravo,0,27,12,2,13.5,2015
829725,1,Delhi Capitals,Imran Tahir,3,43,24,4,10.75,2015
829725,1,Delhi Capitals,JP Duminy,2,16,12,2,8.0,2015
829725,1,Delhi Capitals,Angelo Mathews,1,23,18,3,7.67,2015
829725,1,Delhi Capitals,Amit Mishra,1,34,24,4,8.5,2015
829725,1,Delhi Capitals,Nathan Coulter-Nile,0,14,18,3,4.67,2015
829725,1,Delhi Capitals,Domnic Joseph,0,24,18,3,8.0,2015
829725,1,Delhi Capitals,Yuvraj Singh,0,9,6,1,9.0,2015
829725,2,Punjab Kings,Anureet Singh,2,33,24,4,8.25,2015
829725,2,Punjab Kings,Sandeep Sharma,1,30,24,4,7.5,2015
829725,2,Punjab Kings,Axar Patel,1,28,23,3.5,8.0,2015
829725,2,Punjab Kings,Rishi Dhawan,0,23,18,3,7.67,2015
829725,2,Punjab Kings,Glenn Maxwell,0,10,6,1,10.0,2015
829725,2,Punjab Kings,Mitchell Johnson,0,42,24,4,10.5,2015
829727,1,Rajasthan Royals,Dhawal Kulkarni,2,9,18,3,3.0,2015
829727,1,Rajasthan Royals,Pravin Tambe,2,21,24,4,5.25,2015
829727,1,Rajasthan Royals,Deepak Hooda,0,11,12,2,5.5,2015
829727,1,Rajasthan Royals,Stuart Binny,0,12,12,2,6.0,2015
829727,1,Rajasthan Royals,Tim Southee,0,30,24,4,7.5,2015
829727,1,Rajasthan Royals,Chris Morris,0,23,18,3,7.67,2015
829727,1,Rajasthan Royals,James Faulkner,0,20,12,2,10.0,2015
829727,2,Sunrisers Hyderabad,Ravi Bopara,2,18,24,4,4.5,2015
829727,2,Sunrisers Hyderabad,Karn Sharma,1,19,18,3,6.33,2015
829727,2,Sunrisers Hyderabad,Trent Boult,1,31,24,4,7.75,2015
829727,2,Sunrisers Hyderabad,Ashish Reddy,0,5,6,1,5.0,2015
829727,2,Sunrisers Hyderabad,Bhuvneshwar Kumar,0,25,24,4,6.25,2015
829727,2,Sunrisers Hyderabad,Praveen Kumar,0,30,24,4,7.5,2015
829729,1,Chennai Super Kings,Ashish Nehra,3,23,24,4,5.75,2015
829729,1,Chennai Super Kings,Dwayne Bravo,2,30,24,4,7.5,2015
829729,1,Chennai Super Kings,Ishwar Pandey,1,22,18,3,7.33,2015
829729,1,Chennai Super Kings,Mohit Sharma,1,43,24,4,10.75,2015
829729,1,Chennai Super Kings,Ravindra Jadeja,0,49,24,4,12.25,2015
829729,1,Chennai Super Kings,Ravichandran Ashwin,0,13,6,1,13.0,2015
829729,2,Mumbai Indians,Harbhajan Singh,2,44,24,4,11.0,2015
829729,2,Mumbai Indians,Lasith Malinga,1,40,24,4,10.0,2015
829729,2,Mumbai Indians,Kieron Pollard,1,26,10,1.4,18.57,2015
829729,2,Mumbai Indians,Vinay Kumar,0,18,12,2,9.0,2015
829729,2,Mumbai Indians,Pawan Suyal,0,28,18,3,9.33,2015
829729,2,Mumbai Indians,Jagadeesha Suchith,0,33,12,2,16.5,2015
829731,1,Sunrisers Hyderabad,Bhuvneshwar Kumar,1,21,24,4,5.25,2015
